Data Point,Date/Time,inctemp,
16579,11/21/2017 2:46,31.51,
16580,11/21/2017 2:46,31.51,
16581,11/21/2017 2:47,31.51,
16582,11/21/2017 2:47,31.51,
16583,11/21/2017 2:48,31.51,
16584,11/21/2017 2:48,31.535,
16585,11/21/2017 2:49,31.535,
16586,11/21/2017 2:49,31.535,
16587,11/21/2017 2:50,31.535,
16588,11/21/2017 2:50,31.561,
16589,11/21/2017 2:51,31.561,
16590,11/21/2017 2:51,31.561,
16591,11/21/2017 2:52,31.561,
16592,11/21/2017 2:52,31.561,
16593,11/21/2017 2:53,31.561,
16594,11/21/2017 2:53,31.561,
16595,11/21/2017 2:54,31.561,
16596,11/21/2017 2:54,31.561,
16597,11/21/2017 2:55,31.535,
16598,11/21/2017 2:55,31.535,
16599,11/21/2017 2:56,31.535,
16600,11/21/2017 2:56,31.51,
16601,11/21/2017 2:57,31.51,
16602,11/21/2017 2:57,31.484,
16603,11/21/2017 2:58,31.459,
16604,11/21/2017 2:58,31.459,
16605,11/21/2017 2:59,31.459,
16606,11/21/2017 2:59,31.433,
16607,11/21/2017 3:00,31.408,
16608,11/21/2017 3:00,31.408,
16609,11/21/2017 3:01,31.382,
16610,11/21/2017 3:01,31.357,
16611,11/21/2017 3:02,31.357,
16612,11/21/2017 3:02,31.357,
16613,11/21/2017 3:03,31.331,
16614,11/21/2017 3:03,31.306,
16615,11/21/2017 3:04,31.306,
16616,11/21/2017 3:04,31.306,
16617,11/21/2017 3:05,31.306,
16618,11/21/2017 3:05,31.306,
16619,11/21/2017 3:06,31.306,
16620,11/21/2017 3:06,31.306,
16621,11/21/2017 3:07,31.306,
16622,11/21/2017 3:07,31.306,
16623,11/21/2017 3:08,31.306,
16624,11/21/2017 3:08,31.331,
16625,11/21/2017 3:09,31.331,
16626,11/21/2017 3:09,31.331,
16627,11/21/2017 3:10,31.331,
16628,11/21/2017 3:10,31.357,
16629,11/21/2017 3:11,31.357,
16630,11/21/2017 3:11,31.382,
16631,11/21/2017 3:12,31.408,
16632,11/21/2017 3:12,31.408,
16633,11/21/2017 3:13,31.433,
16634,11/21/2017 3:13,31.433,
16635,11/21/2017 3:14,31.459,
16636,11/21/2017 3:14,31.459,
16637,11/21/2017 3:15,31.459,
16638,11/21/2017 3:15,31.459,
16639,11/21/2017 3:16,31.484,
16640,11/21/2017 3:16,31.484,
16641,11/21/2017 3:17,31.484,
16642,11/21/2017 3:17,31.484,
16643,11/21/2017 3:18,31.484,
16644,11/21/2017 3:18,31.484,
16645,11/21/2017 3:19,31.51,
16646,11/21/2017 3:19,31.51,
16647,11/21/2017 3:20,31.51,
16648,11/21/2017 3:20,31.51,
16649,11/21/2017 3:21,31.484,
16650,11/21/2017 3:21,31.484,
16651,11/21/2017 3:22,31.484,
16652,11/21/2017 3:22,31.484,
16653,11/21/2017 3:23,31.484,
16654,11/21/2017 3:23,31.484,
16655,11/21/2017 3:24,31.484,
16656,11/21/2017 3:24,31.484,
16657,11/21/2017 3:25,31.484,
16658,11/21/2017 3:25,31.484,
16659,11/21/2017 3:26,31.484,
16660,11/21/2017 3:26,31.484,
16661,11/21/2017 3:27,31.459,
16662,11/21/2017 3:27,31.459,
16663,11/21/2017 3:28,31.433,
16664,11/21/2017 3:28,31.408,
16665,11/21/2017 3:29,31.382,
16666,11/21/2017 3:29,31.382,
16667,11/21/2017 3:30,31.357,
16668,11/21/2017 3:30,31.331,
16669,11/21/2017 3:31,31.331,
16670,11/21/2017 3:31,31.331,
16671,11/21/2017 3:32,31.331,
16672,11/21/2017 3:32,31.331,
16673,11/21/2017 3:33,31.306,
16674,11/21/2017 3:33,31.306,
16675,11/21/2017 3:34,31.306,
16676,11/21/2017 3:34,31.306,
16677,11/21/2017 3:35,31.281,
16678,11/21/2017 3:35,31.281,
16679,11/21/2017 3:36,31.281,
16680,11/21/2017 3:36,31.281,
16681,11/21/2017 3:37,31.281,
16682,11/21/2017 3:37,31.281,
16683,11/21/2017 3:38,31.281,
16684,11/21/2017 3:38,31.306,
16685,11/21/2017 3:39,31.306,
16686,11/21/2017 3:39,31.306,
16687,11/21/2017 3:40,31.281,
16688,11/21/2017 3:40,31.306,
16689,11/21/2017 3:41,31.306,
16690,11/21/2017 3:41,31.306,
16691,11/21/2017 3:42,31.306,
16692,11/21/2017 3:42,31.306,
16693,11/21/2017 3:43,31.306,
16694,11/21/2017 3:43,31.306,
16695,11/21/2017 3:44,31.306,
16696,11/21/2017 3:44,31.306,
16697,11/21/2017 3:45,31.306,
16698,11/21/2017 3:45,31.306,
16699,11/21/2017 3:46,31.306,
16700,11/21/2017 3:46,31.306,
16701,11/21/2017 3:47,31.281,
16702,11/21/2017 3:47,31.281,
16703,11/21/2017 3:48,31.281,
16704,11/21/2017 3:48,31.281,
16705,11/21/2017 3:49,31.281,
16706,11/21/2017 3:49,31.255,
16707,11/21/2017 3:50,31.281,
16708,11/21/2017 3:50,31.255,
16709,11/21/2017 3:51,31.281,
16710,11/21/2017 3:51,31.306,
16711,11/21/2017 3:52,31.306,
16712,11/21/2017 3:52,31.331,
16713,11/21/2017 3:53,31.357,
16714,11/21/2017 3:53,31.357,
16715,11/21/2017 3:54,31.382,
16716,11/21/2017 3:54,31.382,
16717,11/21/2017 3:55,31.408,
16718,11/21/2017 3:55,31.408,
16719,11/21/2017 3:56,31.408,
16720,11/21/2017 3:56,31.433,
16721,11/21/2017 3:57,31.433,
16722,11/21/2017 3:57,31.433,
16723,11/21/2017 3:58,31.433,
16724,11/21/2017 3:58,31.433,
16725,11/21/2017 3:59,31.433,
16726,11/21/2017 3:59,31.433,
16727,11/21/2017 4:00,31.433,
16728,11/21/2017 4:00,31.433,
16729,11/21/2017 4:01,31.433,
16730,11/21/2017 4:01,31.408,
16731,11/21/2017 4:02,31.408,
16732,11/21/2017 4:02,31.382,
16733,11/21/2017 4:03,31.382,
16734,11/21/2017 4:03,31.357,
16735,11/21/2017 4:04,31.331,
16736,11/21/2017 4:04,31.306,
16737,11/21/2017 4:05,31.306,
16738,11/21/2017 4:05,31.306,
16739,11/21/2017 4:06,31.281,
16740,11/21/2017 4:06,31.281,
16741,11/21/2017 4:07,31.281,
16742,11/21/2017 4:07,31.281,
16743,11/21/2017 4:08,31.281,
16744,11/21/2017 4:08,31.281,
16745,11/21/2017 4:09,31.281,
16746,11/21/2017 4:09,31.281,
16747,11/21/2017 4:10,31.306,
16748,11/21/2017 4:10,31.357,
16749,11/21/2017 4:11,31.408,
16750,11/21/2017 4:11,31.459,
16751,11/21/2017 4:12,31.484,
16752,11/21/2017 4:12,31.51,
16753,11/21/2017 4:13,31.561,
16754,11/21/2017 4:13,31.586,
16755,11/21/2017 4:14,31.612,
16756,11/21/2017 4:14,31.637,
16757,11/21/2017 4:15,31.663,
16758,11/21/2017 4:15,31.689,
16759,11/21/2017 4:16,31.714,
16760,11/21/2017 4:16,31.714,
16761,11/21/2017 4:17,31.74,
16762,11/21/2017 4:17,31.765,
16763,11/21/2017 4:18,31.765,
16764,11/21/2017 4:18,31.765,
16765,11/21/2017 4:19,31.765,
16766,11/21/2017 4:19,31.765,
16767,11/21/2017 4:20,31.765,
16768,11/21/2017 4:20,31.765,
16769,11/21/2017 4:21,31.765,
16770,11/21/2017 4:21,31.765,
16771,11/21/2017 4:22,31.765,
16772,11/21/2017 4:22,31.765,
16773,11/21/2017 4:23,31.765,
16774,11/21/2017 4:23,31.765,
16775,11/21/2017 4:24,31.714,
16776,11/21/2017 4:24,31.663,
16777,11/21/2017 4:25,31.663,
16778,11/21/2017 4:25,31.637,
16779,11/21/2017 4:26,31.612,
16780,11/21/2017 4:26,31.586,
16781,11/21/2017 4:27,31.561,
16782,11/21/2017 4:27,31.561,
16783,11/21/2017 4:28,31.535,
16784,11/21/2017 4:28,31.51,
16785,11/21/2017 4:29,31.51,
16786,11/21/2017 4:29,31.484,
16787,11/21/2017 4:30,31.459,
16788,11/21/2017 4:30,31.433,
16789,11/21/2017 4:31,31.433,
16790,11/21/2017 4:31,31.408,
16791,11/21/2017 4:32,31.382,
16792,11/21/2017 4:32,31.382,
16793,11/21/2017 4:33,31.357,
16794,11/21/2017 4:33,31.357,
16795,11/21/2017 4:34,31.331,
16796,11/21/2017 4:34,31.331,
16797,11/21/2017 4:35,31.306,
16798,11/21/2017 4:35,31.306,
16799,11/21/2017 4:36,31.306,
16800,11/21/2017 4:36,31.281,
16801,11/21/2017 4:37,31.281,
16802,11/21/2017 4:37,31.255,
16803,11/21/2017 4:38,31.255,
16804,11/21/2017 4:38,31.255,
16805,11/21/2017 4:39,31.255,
16806,11/21/2017 4:39,31.255,
16807,11/21/2017 4:40,31.23,
16808,11/21/2017 4:40,31.23,
16809,11/21/2017 4:41,31.23,
16810,11/21/2017 4:41,31.204,
16811,11/21/2017 4:42,31.204,
16812,11/21/2017 4:42,31.204,
16813,11/21/2017 4:43,31.204,
16814,11/21/2017 4:43,31.204,
16815,11/21/2017 4:44,31.204,
16816,11/21/2017 4:44,31.204,
16817,11/21/2017 4:45,31.204,
16818,11/21/2017 4:45,31.204,
16819,11/21/2017 4:46,31.179,
16820,11/21/2017 4:46,31.179,
16821,11/21/2017 4:47,31.179,
16822,11/21/2017 4:47,31.153,
16823,11/21/2017 4:48,31.153,
16824,11/21/2017 4:48,31.153,
16825,11/21/2017 4:49,31.153,
16826,11/21/2017 4:49,31.153,
16827,11/21/2017 4:50,31.128,
16828,11/21/2017 4:50,31.128,
16829,11/21/2017 4:51,31.128,
16830,11/21/2017 4:51,31.128,
16831,11/21/2017 4:52,31.128,
16832,11/21/2017 4:52,31.128,
16833,11/21/2017 4:53,31.153,
16834,11/21/2017 4:53,31.153,
16835,11/21/2017 4:54,31.153,
16836,11/21/2017 4:54,31.153,
16837,11/21/2017 4:55,31.153,
16838,11/21/2017 4:55,31.153,
16839,11/21/2017 4:56,31.153,
16840,11/21/2017 4:56,31.153,
16841,11/21/2017 4:57,31.153,
16842,11/21/2017 4:57,31.153,
16843,11/21/2017 4:58,31.128,
16844,11/21/2017 4:58,31.128,
16845,11/21/2017 4:59,31.103,
16846,11/21/2017 4:59,31.103,
16847,11/21/2017 5:00,31.103,
16848,11/21/2017 5:00,31.077,
16849,11/21/2017 5:01,31.077,
16850,11/21/2017 5:01,31.077,
16851,11/21/2017 5:02,31.077,
16852,11/21/2017 5:02,31.077,
16853,11/21/2017 5:03,31.077,
16854,11/21/2017 5:03,31.103,
16855,11/21/2017 5:04,31.103,
16856,11/21/2017 5:04,31.128,
16857,11/21/2017 5:05,31.153,
16858,11/21/2017 5:05,31.153,
16859,11/21/2017 5:06,31.204,
16860,11/21/2017 5:06,31.204,
16861,11/21/2017 5:07,31.23,
16862,11/21/2017 5:07,31.255,
16863,11/21/2017 5:08,31.255,
16864,11/21/2017 5:08,31.281,
16865,11/21/2017 5:09,31.306,
16866,11/21/2017 5:09,31.331,
16867,11/21/2017 5:10,31.357,
16868,11/21/2017 5:10,31.357,
16869,11/21/2017 5:11,31.408,
16870,11/21/2017 5:11,31.408,
16871,11/21/2017 5:12,31.459,
16872,11/21/2017 5:12,31.459,
16873,11/21/2017 5:13,31.484,
16874,11/21/2017 5:13,31.51,
16875,11/21/2017 5:14,31.51,
16876,11/21/2017 5:14,31.535,
16877,11/21/2017 5:15,31.561,
16878,11/21/2017 5:15,31.561,
16879,11/21/2017 5:16,31.586,
16880,11/21/2017 5:16,31.586,
16881,11/21/2017 5:17,31.612,
16882,11/21/2017 5:17,31.612,
16883,11/21/2017 5:18,31.612,
16884,11/21/2017 5:18,31.612,
16885,11/21/2017 5:19,31.637,
16886,11/21/2017 5:19,31.637,
16887,11/21/2017 5:20,31.663,
16888,11/21/2017 5:20,31.663,
16889,11/21/2017 5:21,31.663,
16890,11/21/2017 5:21,31.663,
16891,11/21/2017 5:22,31.689,
16892,11/21/2017 5:22,31.689,
16893,11/21/2017 5:23,31.689,
16894,11/21/2017 5:23,31.689,
16895,11/21/2017 5:24,31.689,
16896,11/21/2017 5:24,31.663,
16897,11/21/2017 5:25,31.663,
16898,11/21/2017 5:25,31.663,
16899,11/21/2017 5:26,31.663,
16900,11/21/2017 5:26,31.663,
16901,11/21/2017 5:27,31.663,
16902,11/21/2017 5:27,31.689,
16903,11/21/2017 5:28,31.689,
16904,11/21/2017 5:28,31.689,
16905,11/21/2017 5:29,31.663,
16906,11/21/2017 5:29,31.663,
16907,11/21/2017 5:30,31.637,
16908,11/21/2017 5:30,31.637,
16909,11/21/2017 5:31,31.637,
16910,11/21/2017 5:31,31.612,
16911,11/21/2017 5:32,31.612,
16912,11/21/2017 5:32,31.586,
16913,11/21/2017 5:33,31.586,
16914,11/21/2017 5:33,31.561,
16915,11/21/2017 5:34,31.561,
16916,11/21/2017 5:34,31.535,
16917,11/21/2017 5:35,31.51,
16918,11/21/2017 5:35,31.51,
16919,11/21/2017 5:36,31.484,
16920,11/21/2017 5:36,31.484,
16921,11/21/2017 5:37,31.459,
16922,11/21/2017 5:37,31.459,
16923,11/21/2017 5:38,31.433,
16924,11/21/2017 5:38,31.433,
16925,11/21/2017 5:39,31.433,
16926,11/21/2017 5:39,31.459,
16927,11/21/2017 5:40,31.51,
16928,11/21/2017 5:40,31.51,
16929,11/21/2017 5:41,31.535,
16930,11/21/2017 5:41,31.535,
16931,11/21/2017 5:42,31.535,
16932,11/21/2017 5:42,31.535,
16933,11/21/2017 5:43,31.561,
16934,11/21/2017 5:43,31.561,
16935,11/21/2017 5:44,31.561,
16936,11/21/2017 5:44,31.561,
16937,11/21/2017 5:45,31.535,
16938,11/21/2017 5:45,31.459,
16939,11/21/2017 5:46,31.408,
16940,11/21/2017 5:46,31.408,
16941,11/21/2017 5:47,31.408,
16942,11/21/2017 5:47,31.433,
16943,11/21/2017 5:48,31.459,
16944,11/21/2017 5:48,31.459,
16945,11/21/2017 5:49,31.484,
16946,11/21/2017 5:49,31.459,
16947,11/21/2017 5:50,31.408,
16948,11/21/2017 5:50,31.306,
16949,11/21/2017 5:51,31.255,
16950,11/21/2017 5:51,31.281,
16951,11/21/2017 5:52,31.281,
16952,11/21/2017 5:52,31.281,
16953,11/21/2017 5:53,31.281,
16954,11/21/2017 5:53,31.281,
16955,11/21/2017 5:54,31.306,
16956,11/21/2017 5:54,31.306,
16957,11/21/2017 5:55,31.357,
16958,11/21/2017 5:55,31.408,
16959,11/21/2017 5:56,31.459,
16960,11/21/2017 5:56,31.51,
16961,11/21/2017 5:57,31.561,
16962,11/21/2017 5:57,31.586,
16963,11/21/2017 5:58,31.612,
16964,11/21/2017 5:58,31.663,
16965,11/21/2017 5:59,31.689,
16966,11/21/2017 5:59,31.714,
16967,11/21/2017 6:00,31.74,
16968,11/21/2017 6:00,31.663,
16969,11/21/2017 6:01,31.535,
16970,11/21/2017 6:01,31.408,
16971,11/21/2017 6:02,31.281,
16972,11/21/2017 6:02,31.204,
16973,11/21/2017 6:03,31.204,
16974,11/21/2017 6:03,31.255,
16975,11/21/2017 6:04,31.281,
16976,11/21/2017 6:04,31.331,
16977,11/21/2017 6:05,31.357,
16978,11/21/2017 6:05,31.408,
16979,11/21/2017 6:06,31.433,
16980,11/21/2017 6:06,31.459,
16981,11/21/2017 6:07,31.484,
16982,11/21/2017 6:07,31.51,
16983,11/21/2017 6:08,31.535,
16984,11/21/2017 6:08,31.561,
16985,11/21/2017 6:09,31.561,
16986,11/21/2017 6:09,31.586,
16987,11/21/2017 6:10,31.612,
16988,11/21/2017 6:10,31.612,
16989,11/21/2017 6:11,31.612,
16990,11/21/2017 6:11,31.637,
16991,11/21/2017 6:12,31.663,
16992,11/21/2017 6:12,31.663,
16993,11/21/2017 6:13,31.663,
16994,11/21/2017 6:13,31.663,
16995,11/21/2017 6:14,31.663,
16996,11/21/2017 6:14,31.689,
16997,11/21/2017 6:15,31.689,
16998,11/21/2017 6:15,31.689,
16999,11/21/2017 6:16,31.689,
17000,11/21/2017 6:16,31.689,
17001,11/21/2017 6:17,31.689,
17002,11/21/2017 6:17,31.689,
17003,11/21/2017 6:18,31.689,
17004,11/21/2017 6:18,31.689,
17005,11/21/2017 6:19,31.689,
17006,11/21/2017 6:19,31.689,
17007,11/21/2017 6:20,31.689,
17008,11/21/2017 6:20,31.689,
17009,11/21/2017 6:21,31.689,
17010,11/21/2017 6:21,31.689,
17011,11/21/2017 6:22,31.663,
17012,11/21/2017 6:22,31.612,
17013,11/21/2017 6:23,31.561,
17014,11/21/2017 6:23,31.51,
17015,11/21/2017 6:24,31.433,
17016,11/21/2017 6:24,31.382,
17017,11/21/2017 6:25,31.331,
17018,11/21/2017 6:25,31.281,
17019,11/21/2017 6:26,31.23,
17020,11/21/2017 6:26,31.204,
17021,11/21/2017 6:27,31.153,
17022,11/21/2017 6:27,31.103,
17023,11/21/2017 6:28,31.077,
17024,11/21/2017 6:28,31.052,
17025,11/21/2017 6:29,31.001,
17026,11/21/2017 6:29,30.976,
17027,11/21/2017 6:30,30.95,
17028,11/21/2017 6:30,30.9,
17029,11/21/2017 6:31,30.874,
17030,11/21/2017 6:31,30.849,
17031,11/21/2017 6:32,30.824,
17032,11/21/2017 6:32,30.798,
17033,11/21/2017 6:33,30.748,
17034,11/21/2017 6:33,30.697,
17035,11/21/2017 6:34,30.697,
17036,11/21/2017 6:34,30.722,
17037,11/21/2017 6:35,30.748,
17038,11/21/2017 6:35,30.798,
17039,11/21/2017 6:36,30.849,
17040,11/21/2017 6:36,30.9,
17041,11/21/2017 6:37,30.95,
17042,11/21/2017 6:37,31.001,
17043,11/21/2017 6:38,31.052,
17044,11/21/2017 6:38,31.077,
17045,11/21/2017 6:39,31.128,
17046,11/21/2017 6:39,31.153,
17047,11/21/2017 6:40,31.204,
17048,11/21/2017 6:40,31.23,
17049,11/21/2017 6:41,31.255,
17050,11/21/2017 6:41,31.306,
17051,11/21/2017 6:42,31.331,
17052,11/21/2017 6:42,31.357,
17053,11/21/2017 6:43,31.382,
17054,11/21/2017 6:43,31.408,
17055,11/21/2017 6:44,31.433,
17056,11/21/2017 6:44,31.459,
17057,11/21/2017 6:45,31.459,
17058,11/21/2017 6:45,31.459,
17059,11/21/2017 6:46,31.459,
17060,11/21/2017 6:46,31.433,
17061,11/21/2017 6:47,31.459,
17062,11/21/2017 6:47,31.459,
17063,11/21/2017 6:48,31.459,
17064,11/21/2017 6:48,31.459,
17065,11/21/2017 6:49,31.459,
17066,11/21/2017 6:49,31.484,
17067,11/21/2017 6:50,31.484,
17068,11/21/2017 6:50,31.51,
17069,11/21/2017 6:51,31.484,
17070,11/21/2017 6:51,31.51,
17071,11/21/2017 6:52,31.51,
17072,11/21/2017 6:52,31.535,
17073,11/21/2017 6:53,31.535,
17074,11/21/2017 6:53,31.561,
17075,11/21/2017 6:54,31.561,
17076,11/21/2017 6:54,31.535,
17077,11/21/2017 6:55,31.561,
17078,11/21/2017 6:55,31.561,
17079,11/21/2017 6:56,31.561,
17080,11/21/2017 6:56,31.484,
17081,11/21/2017 6:57,31.433,
17082,11/21/2017 6:57,31.357,
17083,11/21/2017 6:58,31.306,
17084,11/21/2017 6:58,31.281,
17085,11/21/2017 6:59,31.255,
17086,11/21/2017 6:59,31.204,
17087,11/21/2017 7:00,31.179,
17088,11/21/2017 7:00,31.128,
17089,11/21/2017 7:01,31.001,
17090,11/21/2017 7:01,30.9,
17091,11/21/2017 7:02,30.849,
17092,11/21/2017 7:02,30.824,
17093,11/21/2017 7:03,30.849,
17094,11/21/2017 7:03,30.849,
17095,11/21/2017 7:04,30.874,
17096,11/21/2017 7:04,30.925,
17097,11/21/2017 7:05,30.925,
17098,11/21/2017 7:05,30.9,
17099,11/21/2017 7:06,30.9,
17100,11/21/2017 7:06,30.849,
17101,11/21/2017 7:07,30.748,
17102,11/21/2017 7:07,30.697,
17103,11/21/2017 7:08,30.672,
17104,11/21/2017 7:08,30.672,
17105,11/21/2017 7:09,30.672,
17106,11/21/2017 7:09,30.646,
17107,11/21/2017 7:10,30.646,
17108,11/21/2017 7:10,30.621,
17109,11/21/2017 7:11,30.545,
17110,11/21/2017 7:11,30.444,
17111,11/21/2017 7:12,30.293,
17112,11/21/2017 7:12,30.167,
17113,11/21/2017 7:13,30.268,
17114,11/21/2017 7:13,30.394,
17115,11/21/2017 7:14,30.469,
17116,11/21/2017 7:14,30.52,
17117,11/21/2017 7:15,30.545,
17118,11/21/2017 7:15,30.596,
17119,11/21/2017 7:16,30.672,
17120,11/21/2017 7:16,30.722,
17121,11/21/2017 7:17,30.748,
17122,11/21/2017 7:17,30.824,
17123,11/21/2017 7:18,30.9,
17124,11/21/2017 7:18,31.001,
17125,11/21/2017 7:19,31.077,
17126,11/21/2017 7:19,31.153,
17127,11/21/2017 7:20,31.204,
17128,11/21/2017 7:20,31.281,
17129,11/21/2017 7:21,31.331,
17130,11/21/2017 7:21,31.382,
17131,11/21/2017 7:22,31.433,
17132,11/21/2017 7:22,31.459,
17133,11/21/2017 7:23,31.484,
17134,11/21/2017 7:23,31.459,
17135,11/21/2017 7:24,31.408,
17136,11/21/2017 7:24,31.357,
17137,11/21/2017 7:25,31.357,
17138,11/21/2017 7:25,31.281,
17139,11/21/2017 7:26,31.153,
17140,11/21/2017 7:26,31.001,
17141,11/21/2017 7:27,30.95,
17142,11/21/2017 7:27,30.9,
17143,11/21/2017 7:28,30.9,
17144,11/21/2017 7:28,30.9,
17145,11/21/2017 7:29,30.874,
17146,11/21/2017 7:29,30.824,
17147,11/21/2017 7:30,30.824,
17148,11/21/2017 7:30,30.874,
17149,11/21/2017 7:31,30.9,
17150,11/21/2017 7:31,30.95,
17151,11/21/2017 7:32,31.052,
17152,11/21/2017 7:32,31.179,
17153,11/21/2017 7:33,31.281,
17154,11/21/2017 7:33,31.382,
17155,11/21/2017 7:34,31.459,
17156,11/21/2017 7:34,31.535,
17157,11/21/2017 7:35,31.433,
17158,11/21/2017 7:35,31.255,
17159,11/21/2017 7:36,31.052,
17160,11/21/2017 7:36,30.849,
17161,11/21/2017 7:37,30.621,
17162,11/21/2017 7:37,30.394,
17163,11/21/2017 7:38,30.394,
17164,11/21/2017 7:38,30.52,
17165,11/21/2017 7:39,30.646,
17166,11/21/2017 7:39,30.748,
17167,11/21/2017 7:40,30.798,
17168,11/21/2017 7:40,30.798,
17169,11/21/2017 7:41,30.849,
17170,11/21/2017 7:41,30.9,
17171,11/21/2017 7:42,30.925,
17172,11/21/2017 7:42,31.052,
17173,11/21/2017 7:43,31.204,
17174,11/21/2017 7:43,31.331,
17175,11/21/2017 7:44,31.408,
17176,11/21/2017 7:44,31.459,
17177,11/21/2017 7:45,31.433,
17178,11/21/2017 7:45,31.459,
17179,11/21/2017 7:46,31.484,
17180,11/21/2017 7:46,31.484,
17181,11/21/2017 7:47,31.561,
17182,11/21/2017 7:47,31.637,
17183,11/21/2017 7:48,31.689,
17184,11/21/2017 7:48,31.74,
17185,11/21/2017 7:49,31.791,
17186,11/21/2017 7:49,31.816,
17187,11/21/2017 7:50,31.868,
17188,11/21/2017 7:50,31.919,
17189,11/21/2017 7:51,31.919,
17190,11/21/2017 7:51,31.97,
17191,11/21/2017 7:52,31.97,
17192,11/21/2017 7:52,31.919,
17193,11/21/2017 7:53,31.816,
17194,11/21/2017 7:53,31.714,
17195,11/21/2017 7:54,31.612,
17196,11/21/2017 7:54,31.561,
17197,11/21/2017 7:55,31.484,
17198,11/21/2017 7:55,31.408,
17199,11/21/2017 7:56,31.357,
17200,11/21/2017 7:56,31.382,
17201,11/21/2017 7:57,31.408,
17202,11/21/2017 7:57,31.408,
17203,11/21/2017 7:58,31.433,
17204,11/21/2017 7:58,31.459,
17205,11/21/2017 7:59,31.459,
17206,11/21/2017 7:59,31.408,
17207,11/21/2017 8:00,31.281,
17208,11/21/2017 8:00,31.103,
17209,11/21/2017 8:01,30.925,
17210,11/21/2017 8:01,30.748,
17211,11/21/2017 8:02,30.545,
17212,11/21/2017 8:02,30.343,
17213,11/21/2017 8:03,30.469,
17214,11/21/2017 8:03,30.646,
17215,11/21/2017 8:04,30.824,
17216,11/21/2017 8:04,30.925,
17217,11/21/2017 8:05,30.976,
17218,11/21/2017 8:05,31.001,
17219,11/21/2017 8:06,31.026,
17220,11/21/2017 8:06,31.052,
17221,11/21/2017 8:07,31.052,
17222,11/21/2017 8:07,31.077,
17223,11/21/2017 8:08,31.103,
17224,11/21/2017 8:08,31.128,
17225,11/21/2017 8:09,31.153,
17226,11/21/2017 8:09,31.153,
17227,11/21/2017 8:10,31.179,
17228,11/21/2017 8:10,31.204,
17229,11/21/2017 8:11,31.255,
17230,11/21/2017 8:11,31.331,
17231,11/21/2017 8:12,31.408,
17232,11/21/2017 8:12,31.459,
17233,11/21/2017 8:13,31.535,
17234,11/21/2017 8:13,31.586,
17235,11/21/2017 8:14,31.612,
17236,11/21/2017 8:14,31.51,
17237,11/21/2017 8:15,31.51,
17238,11/21/2017 8:15,31.484,
17239,11/21/2017 8:16,31.459,
17240,11/21/2017 8:16,31.459,
17241,11/21/2017 8:17,31.433,
17242,11/21/2017 8:17,31.408,
17243,11/21/2017 8:18,31.408,
17244,11/21/2017 8:18,31.433,
17245,11/21/2017 8:19,31.433,
17246,11/21/2017 8:19,31.459,
17247,11/21/2017 8:20,31.459,
17248,11/21/2017 8:20,31.484,
17249,11/21/2017 8:21,31.484,
17250,11/21/2017 8:21,31.51,
17251,11/21/2017 8:22,31.535,
17252,11/21/2017 8:22,31.535,
17253,11/21/2017 8:23,31.561,
17254,11/21/2017 8:23,31.433,
17255,11/21/2017 8:24,31.255,
17256,11/21/2017 8:24,31.153,
17257,11/21/2017 8:25,31.052,
17258,11/21/2017 8:25,30.95,
17259,11/21/2017 8:26,30.849,
17260,11/21/2017 8:26,30.748,
17261,11/21/2017 8:27,30.697,
17262,11/21/2017 8:27,30.621,
17263,11/21/2017 8:28,30.596,
17264,11/21/2017 8:28,30.545,
17265,11/21/2017 8:29,30.52,
17266,11/21/2017 8:29,30.495,
17267,11/21/2017 8:30,30.469,
17268,11/21/2017 8:30,30.444,
17269,11/21/2017 8:31,30.444,
17270,11/21/2017 8:31,30.419,
17271,11/21/2017 8:32,30.419,
17272,11/21/2017 8:32,30.394,
17273,11/21/2017 8:33,30.394,
17274,11/21/2017 8:33,30.394,
17275,11/21/2017 8:34,30.394,
17276,11/21/2017 8:34,30.369,
17277,11/21/2017 8:35,30.369,
17278,11/21/2017 8:35,30.369,
17279,11/21/2017 8:36,30.394,
17280,11/21/2017 8:36,30.394,
17281,11/21/2017 8:37,30.394,
17282,11/21/2017 8:37,30.394,
17283,11/21/2017 8:38,30.419,
17284,11/21/2017 8:38,30.419,
17285,11/21/2017 8:39,30.394,
17286,11/21/2017 8:39,30.394,
17287,11/21/2017 8:40,30.394,
17288,11/21/2017 8:40,30.419,
17289,11/21/2017 8:41,30.419,
17290,11/21/2017 8:41,30.444,
17291,11/21/2017 8:42,30.469,
17292,11/21/2017 8:42,30.52,
17293,11/21/2017 8:43,30.545,
17294,11/21/2017 8:43,30.571,
17295,11/21/2017 8:44,30.571,
17296,11/21/2017 8:44,30.596,
17297,11/21/2017 8:45,30.646,
17298,11/21/2017 8:45,30.646,
17299,11/21/2017 8:46,30.646,
17300,11/21/2017 8:46,30.722,
17301,11/21/2017 8:47,30.646,
17302,11/21/2017 8:47,30.469,
17303,11/21/2017 8:48,30.243,
17304,11/21/2017 8:48,30.016,
17305,11/21/2017 8:49,29.815,
17306,11/21/2017 8:49,29.615,
17307,11/21/2017 8:50,29.414,
17308,11/21/2017 8:50,29.215,
17309,11/21/2017 8:51,29.015,
17310,11/21/2017 8:51,28.841,
17311,11/21/2017 8:52,28.667,
17312,11/21/2017 8:52,28.692,
17313,11/21/2017 8:53,28.941,
